"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 09:31:44 GMT 2023","Thu May 11 09:31:48 GMT 2023","4182","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 09:32:50 GMT 2023","Thu May 11 09:32:52 GMT 2023","2087","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Thu May 11 09:30:54 GMT 2023","Thu May 11 09:30:55 GMT 2023","935","hw.code","test_cart","TestCart","","","test_total_unauth_message_login_button",""
"passed","Thu May 11 09:33:54 GMT 2023","Thu May 11 09:34:00 GMT 2023","5389","hw.code","test_singupPage","TestSignup","","","test_fail",""
"passed","Thu May 11 09:32:00 GMT 2023","Thu May 11 09:32:13 GMT 2023","13429","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 09:30:43 GMT 2023","Thu May 11 09:30:44 GMT 2023","905","hw.code","test_cart","TestCart","","","test_href_in_block_total_date_time_delivery",""
"failed","Thu May 11 09:31:30 GMT 2023","Thu May 11 09:31:32 GMT 2023","2066","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"failed","Thu May 11 09:33:54 GMT 2023","Thu May 11 09:33:54 GMT 2023","288","hw.code","test_singupPage","TestSignup","","","test_title",""
"passed","Thu May 11 09:30:10 GMT 2023","Thu May 11 09:30:11 GMT 2023","867","hw.code","test_cart","TestCart","","","test_block_user_data_unauth",""
"passed","Thu May 11 09:28:40 GMT 2023","Thu May 11 09:28:40 GMT 2023","5","hw.code","test_cart","TestCart","","","test_title",""
"passed","Thu May 11 09:32:13 GMT 2023","Thu May 11 09:32:14 GMT 2023","640","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 09:33:22 GMT 2023","Thu May 11 09:33:23 GMT 2023","1112","hw.code","test_loginPage","TestLogin","","","test_redirect",""
"passed","Thu May 11 09:33:42 GMT 2023","Thu May 11 09:33:45 GMT 2023","2994","hw.code","test_promocode","TestPromocode","","","test_error_symbols",""
"broken","Thu May 11 09:32:52 GMT 2023","Thu May 11 09:32:53 GMT 2023","1728","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"passed","Thu May 11 09:29:27 GMT 2023","Thu May 11 09:29:28 GMT 2023","1186","hw.code","test_cart","TestCart","","","test_minus_button",""
"passed","Thu May 11 09:28:15 GMT 2023","Thu May 11 09:28:18 GMT 2023","2906","hw.code","test_card_popup","TestCardPopup","","","test_add_card_button",""
"passed","Thu May 11 09:33:20 GMT 2023","Thu May 11 09:33:22 GMT 2023","1847","hw.code","test_loginPage","TestLogin","","","test_title",""
"passed","Thu May 11 09:28:33 GMT 2023","Thu May 11 09:28:37 GMT 2023","3990","hw.code","test_card_popup","TestCardPopup","","","test_select_card",""
"passed","Thu May 11 09:32:36 GMT 2023","Thu May 11 09:32:39 GMT 2023","3988","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 09:34:04 GMT 2023","Thu May 11 09:34:05 GMT 2023","875","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"passed","Thu May 11 09:32:14 GMT 2023","Thu May 11 09:32:25 GMT 2023","11689","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"passed","Thu May 11 09:34:02 GMT 2023","Thu May 11 09:34:04 GMT 2023","2001","hw.code","test_view_comment","TestViewComment","","","test_page_title",""
"passed","Thu May 11 09:29:07 GMT 2023","Thu May 11 09:29:08 GMT 2023","1142","hw.code","test_cart","TestCart","","","test_item_checkbox_active",""
"broken","Thu May 11 09:31:24 GMT 2023","Thu May 11 09:31:27 GMT 2023","3344","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"passed","Thu May 11 09:28:55 GMT 2023","Thu May 11 09:28:56 GMT 2023","1087","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 09:30:39 GMT 2023","Thu May 11 09:30:40 GMT 2023","885","hw.code","test_cart","TestCart","","","test_total_time_delivery",""
"passed","Thu May 11 09:29:19 GMT 2023","Thu May 11 09:29:20 GMT 2023","1006","hw.code","test_cart","TestCart","","","test_favorites_button",""
"broken","Thu May 11 09:33:07 GMT 2023","Thu May 11 09:33:07 GMT 2023","18","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 09:30:31 GMT 2023","Thu May 11 09:30:32 GMT 2023","883","hw.code","test_cart","TestCart","","","test_count_product",""
"passed","Thu May 11 09:33:07 GMT 2023","Thu May 11 09:33:16 GMT 2023","8975","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"failed","Thu May 11 09:31:27 GMT 2023","Thu May 11 09:31:30 GMT 2023","2349","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Thu May 11 09:30:14 GMT 2023","Thu May 11 09:30:15 GMT 2023","904","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_login",""
"passed","Thu May 11 09:34:16 GMT 2023","Thu May 11 09:34:17 GMT 2023","1356","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 09:31:48 GMT 2023","Thu May 11 09:31:50 GMT 2023","1962","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 09:30:58 GMT 2023","Thu May 11 09:31:01 GMT 2023","2888","hw.code","test_cart","TestCart","","","test_button_make_order",""
"passed","Thu May 11 09:32:39 GMT 2023","Thu May 11 09:32:50 GMT 2023","10113","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 09:28:27 GMT 2023","Thu May 11 09:28:30 GMT 2023","3054","hw.code","test_card_popup","TestCardPopup","","","test_apply_button",""
"passed","Thu May 11 09:30:27 GMT 2023","Thu May 11 09:30:28 GMT 2023","912","hw.code","test_cart","TestCart","","","test_sum_total_price_and_discount",""
"passed","Thu May 11 09:29:46 GMT 2023","Thu May 11 09:29:47 GMT 2023","984","hw.code","test_cart","TestCart","","","test_select_delivery_date",""
"passed","Thu May 11 09:34:00 GMT 2023","Thu May 11 09:34:02 GMT 2023","2734","hw.code","test_singupPage","TestSignup","","","test_ok",""
"passed","Thu May 11 09:31:50 GMT 2023","Thu May 11 09:31:57 GMT 2023","6961","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Thu May 11 09:29:11 GMT 2023","Thu May 11 09:29:12 GMT 2023","861","hw.code","test_cart","TestCart","","","test_product_name_link",""
"passed","Thu May 11 09:29:31 GMT 2023","Thu May 11 09:29:32 GMT 2023","1034","hw.code","test_cart","TestCart","","","test_plus_button",""
"passed","Thu May 11 09:28:52 GMT 2023","Thu May 11 09:28:53 GMT 2023","984","hw.code","test_cart","TestCart","","","test_all_checkbox_active",""
"passed","Thu May 11 09:30:22 GMT 2023","Thu May 11 09:30:24 GMT 2023","2799","hw.code","test_cart","TestCart","","","test_edit_user_data_button",""
"broken","Thu May 11 09:31:38 GMT 2023","Thu May 11 09:31:42 GMT 2023","3382","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 09:29:58 GMT 2023","Thu May 11 09:29:59 GMT 2023","867","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth",""
"passed","Thu May 11 09:30:18 GMT 2023","Thu May 11 09:30:19 GMT 2023","893","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 09:33:49 GMT 2023","Thu May 11 09:33:52 GMT 2023","2714","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 09:30:50 GMT 2023","Thu May 11 09:30:51 GMT 2023","863","hw.code","test_cart","TestCart","","","test_total_unauth_message",""
"passed","Thu May 11 09:33:27 GMT 2023","Thu May 11 09:33:29 GMT 2023","2627","hw.code","test_loginPage","TestLogin","","","test_ok",""
"passed","Thu May 11 09:27:59 GMT 2023","Thu May 11 09:28:00 GMT 2023","1021","hw.code","test_address_popup","TestAddressPopup","","","test_apply_button",""
"passed","Thu May 11 09:33:29 GMT 2023","Thu May 11 09:33:31 GMT 2023","2073","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 09:28:44 GMT 2023","Thu May 11 09:28:44 GMT 2023","162","hw.code","test_cart","TestCart","","","test_empty_cart",""
"passed","Thu May 11 09:30:47 GMT 2023","Thu May 11 09:30:47 GMT 2023","881","hw.code","test_cart","TestCart","","","test_href_in_block_total_card",""
"failed","Thu May 11 09:32:54 GMT 2023","Thu May 11 09:33:02 GMT 2023","7511","hw.code","test_header","TestHeader","","","test_searchTest",""
"broken","Thu May 11 09:31:11 GMT 2023","Thu May 11 09:31:24 GMT 2023","12370","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Thu May 11 09:29:15 GMT 2023","Thu May 11 09:29:16 GMT 2023","910","hw.code","test_cart","TestCart","","","test_product_photo",""
"passed","Thu May 11 09:29:23 GMT 2023","Thu May 11 09:29:24 GMT 2023","955","hw.code","test_cart","TestCart","","","test_delete_product_button",""
"passed","Thu May 11 09:28:21 GMT 2023","Thu May 11 09:28:24 GMT 2023","3070","hw.code","test_card_popup","TestCardPopup","","","test_cancel_button",""
"passed","Thu May 11 09:32:53 GMT 2023","Thu May 11 09:32:54 GMT 2023","955","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Thu May 11 09:32:25 GMT 2023","Thu May 11 09:32:36 GMT 2023","10162","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 09:28:09 GMT 2023","Thu May 11 09:28:12 GMT 2023","2984","hw.code","test_card_popup","TestCardPopup","","","test_open_card_popup",""
"passed","Thu May 11 09:29:50 GMT 2023","Thu May 11 09:29:51 GMT 2023","849","hw.code","test_cart","TestCart","","","test_delivery_time",""
"passed","Thu May 11 09:27:47 GMT 2023","Thu May 11 09:27:51 GMT 2023","4576","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"passed","Thu May 11 09:31:01 GMT 2023","Thu May 11 09:31:11 GMT 2023","10653","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 09:29:35 GMT 2023","Thu May 11 09:29:40 GMT 2023","4909","hw.code","test_cart","TestCart","","","test_add_product_to_favorites",""
"passed","Thu May 11 09:29:03 GMT 2023","Thu May 11 09:29:04 GMT 2023","1062","hw.code","test_cart","TestCart","","","test_item_checkbox_inactive",""
"passed","Thu May 11 09:33:31 GMT 2023","Thu May 11 09:33:33 GMT 2023","2016","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"broken","Thu May 11 09:33:02 GMT 2023","Thu May 11 09:33:07 GMT 2023","5142","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"passed","Thu May 11 09:34:06 GMT 2023","Thu May 11 09:34:16 GMT 2023","9267","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 09:29:54 GMT 2023","Thu May 11 09:29:55 GMT 2023","1032","hw.code","test_cart","TestCart","","","test_select_delivery_time",""
"passed","Thu May 11 09:27:55 GMT 2023","Thu May 11 09:27:56 GMT 2023","1028","hw.code","test_address_popup","TestAddressPopup","","","test_cancel_button",""
"broken","Thu May 11 09:31:32 GMT 2023","Thu May 11 09:31:38 GMT 2023","6685","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_category_page_change_count",""
"passed","Thu May 11 09:28:03 GMT 2023","Thu May 11 09:28:06 GMT 2023","3225","hw.code","test_address_popup","TestAddressPopup","","","test_select_address",""
"passed","Thu May 11 09:33:46 GMT 2023","Thu May 11 09:33:49 GMT 2023","2818","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 09:33:52 GMT 2023","Thu May 11 09:33:54 GMT 2023","2160","hw.code","test_singupPage","TestSignup","","","test_redirect",""
"passed","Thu May 11 09:30:02 GMT 2023","Thu May 11 09:30:03 GMT 2023","914","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_login",""
"passed","Thu May 11 09:28:47 GMT 2023","Thu May 11 09:28:49 GMT 2023","1509","hw.code","test_cart","TestCart","","","test_button_clear_cart",""
"passed","Thu May 11 09:29:43 GMT 2023","Thu May 11 09:29:43 GMT 2023","892","hw.code","test_cart","TestCart","","","test_delivery_date",""
"passed","Thu May 11 09:28:59 GMT 2023","Thu May 11 09:29:00 GMT 2023","1230","hw.code","test_cart","TestCart","","","test_checkbox_select_all_active",""
"passed","Thu May 11 09:31:57 GMT 2023","Thu May 11 09:32:00 GMT 2023","2398","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 09:33:16 GMT 2023","Thu May 11 09:33:20 GMT 2023","3862","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 09:33:36 GMT 2023","Thu May 11 09:33:39 GMT 2023","2879","hw.code","test_promocode","TestPromocode","","","test_empty_input",""
"passed","Thu May 11 09:30:35 GMT 2023","Thu May 11 09:30:36 GMT 2023","902","hw.code","test_cart","TestCart","","","test_total_date_delivery",""
"passed","Thu May 11 09:33:23 GMT 2023","Thu May 11 09:33:27 GMT 2023","3526","hw.code","test_loginPage","TestLogin","","","test_fail",""
"passed","Thu May 11 09:34:05 GMT 2023","Thu May 11 09:34:06 GMT 2023","1117","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"passed","Thu May 11 09:27:42 GMT 2023","Thu May 11 09:27:43 GMT 2023","1712","hw.code","test_address_popup","TestAddressPopup","","","test_open_address_popup",""
"failed","Thu May 11 09:31:42 GMT 2023","Thu May 11 09:31:44 GMT 2023","2268","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"passed","Thu May 11 09:30:06 GMT 2023","Thu May 11 09:30:07 GMT 2023","909","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_registration",""
