"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 03:27:10 GMT 2023","Thu May 11 03:27:13 GMT 2023","3291","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 03:26:35 GMT 2023","Thu May 11 03:26:44 GMT 2023","9213","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 03:25:26 GMT 2023","Thu May 11 03:25:33 GMT 2023","6942","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_category_page_change_count",""
"broken","Thu May 11 03:26:46 GMT 2023","Thu May 11 03:26:47 GMT 2023","1411","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"passed","Thu May 11 03:26:44 GMT 2023","Thu May 11 03:26:46 GMT 2023","1884","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Thu May 11 03:27:20 GMT 2023","Thu May 11 03:27:22 GMT 2023","1623","hw.code","test_view_comment","TestViewComment","","","test_page_title",""
"passed","Thu May 11 03:27:22 GMT 2023","Thu May 11 03:27:23 GMT 2023","901","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"passed","Thu May 11 03:24:54 GMT 2023","Thu May 11 03:25:04 GMT 2023","9375","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 03:26:22 GMT 2023","Thu May 11 03:26:32 GMT 2023","9505","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 03:25:38 GMT 2023","Thu May 11 03:25:46 GMT 2023","7689","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"passed","Thu May 11 03:25:11 GMT 2023","Thu May 11 03:25:17 GMT 2023","5961","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"passed","Thu May 11 03:25:46 GMT 2023","Thu May 11 03:25:50 GMT 2023","3663","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 03:27:13 GMT 2023","Thu May 11 03:27:15 GMT 2023","1994","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"broken","Thu May 11 03:26:56 GMT 2023","Thu May 11 03:27:01 GMT 2023","5118","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"failed","Thu May 11 03:26:48 GMT 2023","Thu May 11 03:26:56 GMT 2023","7511","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 03:25:55 GMT 2023","Thu May 11 03:25:58 GMT 2023","2573","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 03:27:15 GMT 2023","Thu May 11 03:27:16 GMT 2023","975","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"passed","Thu May 11 03:25:25 GMT 2023","Thu May 11 03:25:26 GMT 2023","1287","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 03:26:32 GMT 2023","Thu May 11 03:26:35 GMT 2023","3367","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 03:27:01 GMT 2023","Thu May 11 03:27:10 GMT 2023","8496","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"broken","Thu May 11 03:27:01 GMT 2023","Thu May 11 03:27:01 GMT 2023","15","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 03:25:58 GMT 2023","Thu May 11 03:26:10 GMT 2023","12266","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 03:25:33 GMT 2023","Thu May 11 03:25:38 GMT 2023","5422","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 03:25:04 GMT 2023","Thu May 11 03:25:11 GMT 2023","7712","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Thu May 11 03:25:50 GMT 2023","Thu May 11 03:25:52 GMT 2023","1922","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 03:26:10 GMT 2023","Thu May 11 03:26:11 GMT 2023","640","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 03:26:11 GMT 2023","Thu May 11 03:26:22 GMT 2023","11127","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"passed","Thu May 11 03:25:52 GMT 2023","Thu May 11 03:25:55 GMT 2023","3820","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
