"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 15:42:38 GMT 2023","Thu May 11 15:42:40 GMT 2023","2119","hw.code","test_cart","TestCart","","","test_button_make_order",""
"passed","Thu May 11 15:42:54 GMT 2023","Thu May 11 15:42:58 GMT 2023","4914","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"passed","Thu May 11 15:40:44 GMT 2023","Thu May 11 15:40:44 GMT 2023","4","hw.code","test_cart","TestCart","","","test_title",""
"passed","Thu May 11 15:41:46 GMT 2023","Thu May 11 15:41:47 GMT 2023","890","hw.code","test_cart","TestCart","","","test_select_delivery_time",""
"passed","Thu May 11 15:45:58 GMT 2023","Thu May 11 15:46:00 GMT 2023","1797","hw.code","test_profile","TestProfile","","","test_change_phone_empty_str",""
"passed","Thu May 11 15:41:31 GMT 2023","Thu May 11 15:41:35 GMT 2023","3989","hw.code","test_cart","TestCart","","","test_add_product_to_favorites",""
"passed","Thu May 11 15:43:27 GMT 2023","Thu May 11 15:43:30 GMT 2023","3007","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Thu May 11 15:42:22 GMT 2023","Thu May 11 15:42:23 GMT 2023","814","hw.code","test_cart","TestCart","","","test_total_time_delivery",""
"passed","Thu May 11 15:42:05 GMT 2023","Thu May 11 15:42:06 GMT 2023","840","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 15:44:51 GMT 2023","Thu May 11 15:44:53 GMT 2023","2569","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 15:45:46 GMT 2023","Thu May 11 15:45:47 GMT 2023","1712","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 15:42:16 GMT 2023","Thu May 11 15:42:17 GMT 2023","801","hw.code","test_cart","TestCart","","","test_count_product",""
"passed","Thu May 11 15:43:30 GMT 2023","Thu May 11 15:43:32 GMT 2023","2066","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"broken","Thu May 11 15:47:07 GMT 2023","Thu May 11 15:47:23 GMT 2023","15674","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 15:45:54 GMT 2023","Thu May 11 15:45:56 GMT 2023","1799","hw.code","test_profile","TestProfile","","","test_change_email_incorrect_str",""
"passed","Thu May 11 15:40:35 GMT 2023","Thu May 11 15:40:37 GMT 2023","2214","hw.code","test_card_popup","TestCardPopup","","","test_apply_button",""
"passed","Thu May 11 15:44:07 GMT 2023","Thu May 11 15:44:16 GMT 2023","9246","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 15:43:25 GMT 2023","Thu May 11 15:43:27 GMT 2023","1745","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
