"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 17:23:15 GMT 2023","Thu May 11 17:23:16 GMT 2023","1018","hw.code","test_address_popup","TestAddressPopup","","","test_apply_button",""
"passed","Thu May 11 17:23:43 GMT 2023","Thu May 11 17:23:46 GMT 2023","3024","hw.code","test_card_popup","TestCardPopup","","","test_apply_button",""
"passed","Thu May 11 17:24:36 GMT 2023","Thu May 11 17:24:37 GMT 2023","990","hw.code","test_cart","TestCart","","","test_favorites_button",""
"broken","Thu May 11 17:32:31 GMT 2023","Thu May 11 17:32:37 GMT 2023","5733","hw.code","test_profile","TestProfile","","","test_payment_card_incorrect_params_date_wrong_month",""
"passed","Thu May 11 17:28:16 GMT 2023","Thu May 11 17:28:26 GMT 2023","10215","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 17:33:48 GMT 2023","Thu May 11 17:33:57 GMT 2023","9326","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 17:26:56 GMT 2023","Thu May 11 17:26:58 GMT 2023","1863","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 17:28:12 GMT 2023","Thu May 11 17:28:16 GMT 2023","4013","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 17:33:33 GMT 2023","Thu May 11 17:33:35 GMT 2023","1955","hw.code","test_singupPage","TestSignup","","","test_redirect_to_login_sign_up_page",""
"passed","Thu May 11 17:24:32 GMT 2023","Thu May 11 17:24:33 GMT 2023","907","hw.code","test_cart","TestCart","","","test_product_photo",""
"passed","Thu May 11 17:25:36 GMT 2023","Thu May 11 17:25:36 GMT 2023","905","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 17:24:29 GMT 2023","Thu May 11 17:24:30 GMT 2023","871","hw.code","test_cart","TestCart","","","test_product_name_link",""
"passed","Thu May 11 17:25:20 GMT 2023","Thu May 11 17:25:21 GMT 2023","886","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_login",""
"passed","Thu May 11 17:23:19 GMT 2023","Thu May 11 17:23:23 GMT 2023","3247","hw.code","test_address_popup","TestAddressPopup","","","test_select_address",""
"passed","Thu May 11 17:24:21 GMT 2023","Thu May 11 17:24:22 GMT 2023","1061","hw.code","test_cart","TestCart","","","test_item_checkbox_inactive",""
"passed","Thu May 11 17:25:04 GMT 2023","Thu May 11 17:25:05 GMT 2023","982","hw.code","test_cart","TestCart","","","test_select_delivery_date",""
"passed","Thu May 11 17:23:00 GMT 2023","Thu May 11 17:23:03 GMT 2023","2614","hw.code","test_address_popup","TestAddressPopup","","","test_open_address_popup",""
"passed","Thu May 11 17:30:25 GMT 2023","Thu May 11 17:30:27 GMT 2023","1879","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 17:29:32 GMT 2023","Thu May 11 17:29:34 GMT 2023","2088","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 17:33:46 GMT 2023","Thu May 11 17:33:47 GMT 2023","904","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"passed","Thu May 11 17:33:27 GMT 2023","Thu May 11 17:33:30 GMT 2023","2905","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 17:29:13 GMT 2023","Thu May 11 17:29:16 GMT 2023","2646","hw.code","test_loginPage","TestLogin","","","test_ok",""
"passed","Thu May 11 17:33:12 GMT 2023","Thu May 11 17:33:14 GMT 2023","2312","hw.code","test_profile","TestProfile","","","test_address_card_incorrect_params_house",""
"passed","Thu May 11 17:25:16 GMT 2023","Thu May 11 17:25:17 GMT 2023","872","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth",""
"passed","Thu May 11 17:25:28 GMT 2023","Thu May 11 17:25:29 GMT 2023","854","hw.code","test_cart","TestCart","","","test_block_user_data_unauth",""
"passed","Thu May 11 17:27:49 GMT 2023","Thu May 11 17:27:50 GMT 2023","647","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 17:23:38 GMT 2023","Thu May 11 17:23:41 GMT 2023","3014","hw.code","test_card_popup","TestCardPopup","","","test_cancel_button",""
"passed","Thu May 11 17:27:23 GMT 2023","Thu May 11 17:27:27 GMT 2023","3888","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 17:29:16 GMT 2023","Thu May 11 17:29:18 GMT 2023","2135","hw.code","test_orders","TestOrders","","","test_title",""
"passed","Thu May 11 17:25:08 GMT 2023","Thu May 11 17:25:09 GMT 2023","828","hw.code","test_cart","TestCart","","","test_delivery_time",""
"passed","Thu May 11 17:23:06 GMT 2023","Thu May 11 17:23:08 GMT 2023","1199","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"broken","Thu May 11 17:30:41 GMT 2023","Thu May 11 17:30:47 GMT 2023","6371","hw.code","test_profile","TestProfile","","","test_change_email_correct_str",""
"passed","Thu May 11 17:29:23 GMT 2023","Thu May 11 17:29:32 GMT 2023","9230","hw.code","test_orders","TestOrders","","","test_button_deny_order",""
"passed","Thu May 11 17:23:32 GMT 2023","Thu May 11 17:23:34 GMT 2023","2961","hw.code","test_card_popup","TestCardPopup","","","test_add_card_button",""
"broken","Thu May 11 17:32:47 GMT 2023","Thu May 11 17:32:53 GMT 2023","6370","hw.code","test_profile","TestProfile","","","test_address_card_correct_params_with_flat",""
"passed","Thu May 11 17:25:24 GMT 2023","Thu May 11 17:25:25 GMT 2023","930","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_registration",""
"passed","Thu May 11 17:33:41 GMT 2023","Thu May 11 17:33:44 GMT 2023","2724","hw.code","test_singupPage","TestSignup","","","test_successful_sign_up",""
"passed","Thu May 11 17:29:18 GMT 2023","Thu May 11 17:29:19 GMT 2023","1290","hw.code","test_orders","TestOrders","","","test_no_auth",""
"passed","Thu May 11 17:28:02 GMT 2023","Thu May 11 17:28:12 GMT 2023","10290","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 17:28:54 GMT 2023","Thu May 11 17:29:03 GMT 2023","9064","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"broken","Thu May 11 17:28:54 GMT 2023","Thu May 11 17:28:54 GMT 2023","14","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 17:31:26 GMT 2023","Thu May 11 17:31:28 GMT 2023","2077","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str",""
"passed","Thu May 11 17:33:07 GMT 2023","Thu May 11 17:33:09 GMT 2023","2063","hw.code","test_profile","TestProfile","","","test_address_card_incorrect_params_street",""
"passed","Thu May 11 17:29:10 GMT 2023","Thu May 11 17:29:13 GMT 2023","3558","hw.code","test_loginPage","TestLogin","","","test_fail",""
"passed","Thu May 11 17:24:08 GMT 2023","Thu May 11 17:24:09 GMT 2023","982","hw.code","test_cart","TestCart","","","test_all_checkbox_active",""
"broken","Thu May 11 17:28:48 GMT 2023","Thu May 11 17:28:54 GMT 2023","5120","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"passed","Thu May 11 17:27:27 GMT 2023","Thu May 11 17:27:29 GMT 2023","2041","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"broken","Thu May 11 17:30:09 GMT 2023","Thu May 11 17:30:16 GMT 2023","7457","hw.code","test_profile","TestProfile","","","test_change_avatar_with_refresh",""
"broken","Thu May 11 17:31:41 GMT 2023","Thu May 11 17:31:48 GMT 2023","6314","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_different_str",""
"passed","Thu May 11 17:33:47 GMT 2023","Thu May 11 17:33:48 GMT 2023","1147","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"passed","Thu May 11 17:25:54 GMT 2023","Thu May 11 17:25:55 GMT 2023","868","hw.code","test_cart","TestCart","","","test_total_date_delivery",""
"passed","Thu May 11 17:33:02 GMT 2023","Thu May 11 17:33:04 GMT 2023","1986","hw.code","test_profile","TestProfile","","","test_address_card_incorrect_params_city",""
"passed","Thu May 11 17:28:34 GMT 2023","Thu May 11 17:28:48 GMT 2023","14540","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 17:33:57 GMT 2023","Thu May 11 17:33:59 GMT 2023","1382","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 17:33:18 GMT 2023","Thu May 11 17:33:21 GMT 2023","2970","hw.code","test_promocode","TestPromocode","","","test_empty_input",""
"passed","Thu May 11 17:24:25 GMT 2023","Thu May 11 17:24:26 GMT 2023","1074","hw.code","test_cart","TestCart","","","test_item_checkbox_active",""
"passed","Thu May 11 17:28:28 GMT 2023","Thu May 11 17:28:33 GMT 2023","4482","hw.code","test_header","TestHeader","","","test_header_profile_button",""
