"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 14:19:25 GMT 2023","Thu May 11 14:19:34 GMT 2023","8523","hw.code","test_orders","TestOrders","","","test_button_deny_order",""
"passed","Thu May 11 14:20:17 GMT 2023","Thu May 11 14:20:18 GMT 2023","1740","hw.code","test_profile","TestProfile","","","test_change_phone_empty_str",""
"passed","Thu May 11 14:14:17 GMT 2023","Thu May 11 14:14:18 GMT 2023","1089","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"passed","Thu May 11 14:19:21 GMT 2023","Thu May 11 14:19:22 GMT 2023","1041","hw.code","test_orders","TestOrders","","","test_no_auth",""
"passed","Thu May 11 14:16:26 GMT 2023","Thu May 11 14:16:27 GMT 2023","830","hw.code","test_cart","TestCart","","","test_sum_total_price_and_discount",""
"passed","Thu May 11 14:14:57 GMT 2023","Thu May 11 14:14:57 GMT 2023","11","hw.code","test_cart","TestCart","","","test_title",""
"passed","Thu May 11 14:16:05 GMT 2023","Thu May 11 14:16:06 GMT 2023","836","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_login",""
"passed","Thu May 11 14:16:39 GMT 2023","Thu May 11 14:16:39 GMT 2023","850","hw.code","test_cart","TestCart","","","test_href_in_block_total_date_time_delivery",""
"passed","Thu May 11 14:15:13 GMT 2023","Thu May 11 14:15:14 GMT 2023","1048","hw.code","test_cart","TestCart","","","test_checkbox_select_all_active",""
"passed","Thu May 11 14:19:51 GMT 2023","Thu May 11 14:19:52 GMT 2023","1572","hw.code","test_profile","TestProfile","","","test_default_avatar",""
"passed","Thu May 11 14:17:46 GMT 2023","Thu May 11 14:17:48 GMT 2023","1740","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 14:20:08 GMT 2023","Thu May 11 14:20:10 GMT 2023","1708","hw.code","test_profile","TestProfile","","","test_change_email_empty_str",""
"passed","Thu May 11 14:15:06 GMT 2023","Thu May 11 14:15:07 GMT 2023","965","hw.code","test_cart","TestCart","","","test_all_checkbox_active",""
"passed","Thu May 11 14:19:15 GMT 2023","Thu May 11 14:19:17 GMT 2023","2949","hw.code","test_loginPage","TestLogin","","","test_fail",""
"passed","Thu May 11 14:20:54 GMT 2023","Thu May 11 14:20:56 GMT 2023","2227","hw.code","test_promocode","TestPromocode","","","test_empty_input",""
"passed","Thu May 11 14:15:02 GMT 2023","Thu May 11 14:15:04 GMT 2023","1435","hw.code","test_cart","TestCart","","","test_button_clear_cart",""
"passed","Thu May 11 14:21:06 GMT 2023","Thu May 11 14:21:07 GMT 2023","731","hw.code","test_singupPage","TestSignup","","","test_title_sign_up",""
"passed","Thu May 11 14:17:31 GMT 2023","Thu May 11 14:17:37 GMT 2023","5456","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 14:18:24 GMT 2023","Thu May 11 14:18:26 GMT 2023","2761","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 14:18:05 GMT 2023","Thu May 11 14:18:15 GMT 2023","9770","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"failed","Thu May 11 14:19:12 GMT 2023","Thu May 11 14:19:13 GMT 2023","1396","hw.code","test_loginPage","TestLogin","","","test_title",""
"passed","Thu May 11 14:19:47 GMT 2023","Thu May 11 14:19:48 GMT 2023","1601","hw.code","test_profile","TestProfile","","","test_render_with_auth",""
"passed","Thu May 11 14:14:59 GMT 2023","Thu May 11 14:14:59 GMT 2023","155","hw.code","test_cart","TestCart","","","test_empty_cart",""
"passed","Thu May 11 14:16:08 GMT 2023","Thu May 11 14:16:09 GMT 2023","846","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_registration",""
"passed","Thu May 11 14:19:01 GMT 2023","Thu May 11 14:19:10 GMT 2023","8284","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"passed","Thu May 11 14:19:13 GMT 2023","Thu May 11 14:19:15 GMT 2023","1048","hw.code","test_loginPage","TestLogin","","","test_redirect",""
"passed","Thu May 11 14:14:43 GMT 2023","Thu May 11 14:14:45 GMT 2023","2254","hw.code","test_card_popup","TestCardPopup","","","test_cancel_button",""
"passed","Thu May 11 14:19:55 GMT 2023","Thu May 11 14:19:57 GMT 2023","2246","hw.code","test_profile","TestProfile","","","test_change_avatar",""
"passed","Thu May 11 14:16:32 GMT 2023","Thu May 11 14:16:33 GMT 2023","815","hw.code","test_cart","TestCart","","","test_total_date_delivery",""
"passed","Thu May 11 14:21:16 GMT 2023","Thu May 11 14:21:16 GMT 2023","775","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"passed","Thu May 11 14:21:01 GMT 2023","Thu May 11 14:21:03 GMT 2023","2288","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 14:18:26 GMT 2023","Thu May 11 14:18:36 GMT 2023","9339","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 14:18:42 GMT 2023","Thu May 11 14:18:56 GMT 2023","14155","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 14:15:10 GMT 2023","Thu May 11 14:15:11 GMT 2023","1192","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 14:17:03 GMT 2023","Thu May 11 14:17:10 GMT 2023","6888","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Thu May 11 14:14:21 GMT 2023","Thu May 11 14:14:22 GMT 2023","1001","hw.code","test_address_popup","TestAddressPopup","","","test_cancel_button",""
"passed","Thu May 11 14:14:38 GMT 2023","Thu May 11 14:14:40 GMT 2023","2265","hw.code","test_card_popup","TestCardPopup","","","test_add_card_button",""
"passed","Thu May 11 14:15:30 GMT 2023","Thu May 11 14:15:31 GMT 2023","896","hw.code","test_cart","TestCart","","","test_favorites_button",""
"passed","Thu May 11 14:15:24 GMT 2023","Thu May 11 14:15:24 GMT 2023","797","hw.code","test_cart","TestCart","","","test_product_name_link",""
"passed","Thu May 11 14:14:48 GMT 2023","Thu May 11 14:14:50 GMT 2023","2263","hw.code","test_card_popup","TestCardPopup","","","test_apply_button",""
"passed","Thu May 11 14:20:13 GMT 2023","Thu May 11 14:20:14 GMT 2023","1781","hw.code","test_profile","TestProfile","","","test_change_email_incorrect_str",""
"passed","Thu May 11 14:21:05 GMT 2023","Thu May 11 14:21:06 GMT 2023","1491","hw.code","test_singupPage","TestSignup","","","test_redirect_to_login_sign_up_page",""
"passed","Thu May 11 14:20:40 GMT 2023","Thu May 11 14:20:41 GMT 2023","1849","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str_2",""
"passed","Thu May 11 14:18:04 GMT 2023","Thu May 11 14:18:05 GMT 2023","619","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 14:18:15 GMT 2023","Thu May 11 14:18:24 GMT 2023","8792","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 14:19:35 GMT 2023","Thu May 11 14:19:37 GMT 2023","1977","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"passed","Thu May 11 14:14:13 GMT 2023","Thu May 11 14:14:14 GMT 2023","1235","hw.code","test_address_popup","TestAddressPopup","","","test_open_address_popup",""
"passed","Thu May 11 14:16:02 GMT 2023","Thu May 11 14:16:03 GMT 2023","787","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth",""
"passed","Thu May 11 14:19:20 GMT 2023","Thu May 11 14:19:21 GMT 2023","1338","hw.code","test_orders","TestOrders","","","test_title",""
"passed","Thu May 11 14:20:35 GMT 2023","Thu May 11 14:20:37 GMT 2023","1822","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str",""
"passed","Thu May 11 14:15:33 GMT 2023","Thu May 11 14:15:34 GMT 2023","850","hw.code","test_cart","TestCart","","","test_delete_product_button",""
"broken","Thu May 11 14:21:30 GMT 2023","Thu May 11 14:21:51 GMT 2023","20694","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 14:17:53 GMT 2023","Thu May 11 14:18:04 GMT 2023","11224","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 14:18:41 GMT 2023","Thu May 11 14:18:42 GMT 2023","835","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Thu May 11 14:16:12 GMT 2023","Thu May 11 14:16:12 GMT 2023","803","hw.code","test_cart","TestCart","","","test_block_user_data_unauth",""
"passed","Thu May 11 14:16:55 GMT 2023","Thu May 11 14:17:03 GMT 2023","7557","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 14:17:51 GMT 2023","Thu May 11 14:17:53 GMT 2023","2247","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 14:16:18 GMT 2023","Thu May 11 14:16:19 GMT 2023","849","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 14:19:10 GMT 2023","Thu May 11 14:19:12 GMT 2023","2481","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 14:14:52 GMT 2023","Thu May 11 14:14:55 GMT 2023","2369","hw.code","test_card_popup","TestCardPopup","","","test_select_card",""
"passed","Thu May 11 14:14:28 GMT 2023","Thu May 11 14:14:31 GMT 2023","2712","hw.code","test_address_popup","TestAddressPopup","","","test_select_address",""
"passed","Thu May 11 14:19:39 GMT 2023","Thu May 11 14:19:39 GMT 2023","40","hw.code","test_profile","TestProfileWithoutAuth","","","test_no_auth_message",""
"passed","Thu May 11 14:20:04 GMT 2023","Thu May 11 14:20:06 GMT 2023","1746","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 14:19:34 GMT 2023","Thu May 11 14:19:35 GMT 2023","1444","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 14:17:44 GMT 2023","Thu May 11 14:17:46 GMT 2023","2682","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 14:15:36 GMT 2023","Thu May 11 14:15:37 GMT 2023","1031","hw.code","test_cart","TestCart","","","test_minus_button",""
"passed","Thu May 11 14:15:55 GMT 2023","Thu May 11 14:15:56 GMT 2023","789","hw.code","test_cart","TestCart","","","test_delivery_time",""
"broken","Thu May 11 14:21:17 GMT 2023","Thu May 11 14:21:30 GMT 2023","13110","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 14:15:52 GMT 2023","Thu May 11 14:15:53 GMT 2023","918","hw.code","test_cart","TestCart","","","test_select_delivery_date",""
"passed","Thu May 11 14:17:15 GMT 2023","Thu May 11 14:17:23 GMT 2023","7445","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Thu May 11 14:18:36 GMT 2023","Thu May 11 14:18:37 GMT 2023","1674","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Thu May 11 14:21:03 GMT 2023","Thu May 11 14:21:05 GMT 2023","1723","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 14:15:49 GMT 2023","Thu May 11 14:15:50 GMT 2023","803","hw.code","test_cart","TestCart","","","test_delivery_date",""
"passed","Thu May 11 14:17:23 GMT 2023","Thu May 11 14:17:24 GMT 2023","1194","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Thu May 11 14:19:01 GMT 2023","Thu May 11 14:19:01 GMT 2023","13","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 14:19:22 GMT 2023","Thu May 11 14:19:25 GMT 2023","2653","hw.code","test_orders","TestOrders","","","test_empty_orders",""
"passed","Thu May 11 14:19:59 GMT 2023","Thu May 11 14:20:02 GMT 2023","2845","hw.code","test_profile","TestProfile","","","test_change_name_not_empty_str",""
"passed","Thu May 11 14:19:42 GMT 2023","Thu May 11 14:19:43 GMT 2023","1586","hw.code","test_profile","TestProfile","","","test_title",""
"passed","Thu May 11 14:15:43 GMT 2023","Thu May 11 14:15:47 GMT 2023","4069","hw.code","test_cart","TestCart","","","test_add_product_to_favorites",""
"passed","Thu May 11 14:20:45 GMT 2023","Thu May 11 14:20:47 GMT 2023","1871","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_different_str",""
"passed","Thu May 11 14:16:29 GMT 2023","Thu May 11 14:16:30 GMT 2023","806","hw.code","test_cart","TestCart","","","test_count_product",""
"passed","Thu May 11 14:20:25 GMT 2023","Thu May 11 14:20:28 GMT 2023","2775","hw.code","test_profile","TestProfile","","","test_change_phone_correct_str",""
"passed","Thu May 11 14:15:20 GMT 2023","Thu May 11 14:15:21 GMT 2023","972","hw.code","test_cart","TestCart","","","test_item_checkbox_active",""
"passed","Thu May 11 14:16:15 GMT 2023","Thu May 11 14:16:15 GMT 2023","855","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_login",""
