"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 14:01:37 GMT 2023","Thu May 11 14:01:51 GMT 2023","14537","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 13:58:22 GMT 2023","Thu May 11 13:58:23 GMT 2023","1041","hw.code","test_cart","TestCart","","","test_item_checkbox_active",""
"passed","Thu May 11 13:59:49 GMT 2023","Thu May 11 13:59:49 GMT 2023","794","hw.code","test_cart","TestCart","","","test_total_unauth_message",""
"passed","Thu May 11 13:59:52 GMT 2023","Thu May 11 13:59:53 GMT 2023","840","hw.code","test_cart","TestCart","","","test_total_unauth_message_login_button",""
"passed","Thu May 11 14:03:56 GMT 2023","Thu May 11 14:03:57 GMT 2023","1390","hw.code","test_singupPage","TestSignup","","","test_redirect_to_login_sign_up_page",""
"passed","Thu May 11 14:03:44 GMT 2023","Thu May 11 14:03:47 GMT 2023","2179","hw.code","test_promocode","TestPromocode","","","test_empty_input",""
"passed","Thu May 11 14:02:16 GMT 2023","Thu May 11 14:02:17 GMT 2023","1824","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 13:59:19 GMT 2023","Thu May 11 13:59:19 GMT 2023","840","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_login",""
"passed","Thu May 11 14:02:10 GMT 2023","Thu May 11 14:02:13 GMT 2023","3045","hw.code","test_loginPage","TestLogin","","","test_fail",""
"broken","Thu May 11 14:04:07 GMT 2023","Thu May 11 14:04:20 GMT 2023","12608","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 13:58:29 GMT 2023","Thu May 11 13:58:30 GMT 2023","829","hw.code","test_cart","TestCart","","","test_product_photo",""
"passed","Thu May 11 13:58:15 GMT 2023","Thu May 11 13:58:16 GMT 2023","1136","hw.code","test_cart","TestCart","","","test_checkbox_select_all_active",""
"passed","Thu May 11 14:01:36 GMT 2023","Thu May 11 14:01:37 GMT 2023","856","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Thu May 11 13:58:59 GMT 2023","Thu May 11 13:59:00 GMT 2023","797","hw.code","test_cart","TestCart","","","test_delivery_time",""
"passed","Thu May 11 13:58:53 GMT 2023","Thu May 11 13:58:54 GMT 2023","791","hw.code","test_cart","TestCart","","","test_delivery_date",""
"passed","Thu May 11 13:59:25 GMT 2023","Thu May 11 13:59:27 GMT 2023","2173","hw.code","test_cart","TestCart","","","test_edit_user_data_button",""
"passed","Thu May 11 14:03:49 GMT 2023","Thu May 11 14:03:51 GMT 2023","2297","hw.code","test_promocode","TestPromocode","","","test_error_symbols",""
"broken","Thu May 11 14:01:34 GMT 2023","Thu May 11 14:01:36 GMT 2023","1210","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"passed","Thu May 11 13:59:55 GMT 2023","Thu May 11 13:59:57 GMT 2023","2160","hw.code","test_cart","TestCart","","","test_button_make_order",""
"passed","Thu May 11 14:02:05 GMT 2023","Thu May 11 14:02:08 GMT 2023","3140","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 13:58:39 GMT 2023","Thu May 11 13:58:41 GMT 2023","1141","hw.code","test_cart","TestCart","","","test_minus_button",""
"passed","Thu May 11 14:00:55 GMT 2023","Thu May 11 14:01:07 GMT 2023","11776","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 14:02:46 GMT 2023","Thu May 11 14:02:47 GMT 2023","1738","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 13:58:56 GMT 2023","Thu May 11 13:58:57 GMT 2023","919","hw.code","test_cart","TestCart","","","test_select_delivery_date",""
"passed","Thu May 11 13:59:09 GMT 2023","Thu May 11 13:59:10 GMT 2023","841","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_login",""
"passed","Thu May 11 13:57:28 GMT 2023","Thu May 11 13:57:29 GMT 2023","982","hw.code","test_address_popup","TestAddressPopup","","","test_apply_button",""
"broken","Thu May 11 14:01:56 GMT 2023","Thu May 11 14:01:56 GMT 2023","14","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 14:03:40 GMT 2023","Thu May 11 14:03:42 GMT 2023","2389","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_wrong_password",""
"passed","Thu May 11 13:59:33 GMT 2023","Thu May 11 13:59:33 GMT 2023","812","hw.code","test_cart","TestCart","","","test_count_product",""
"passed","Thu May 11 14:02:55 GMT 2023","Thu May 11 14:02:57 GMT 2023","1729","hw.code","test_profile","TestProfile","","","test_change_email_incorrect_str",""
"passed","Thu May 11 14:02:32 GMT 2023","Thu May 11 14:02:33 GMT 2023","1588","hw.code","test_profile","TestProfile","","","test_default_avatar",""
"passed","Thu May 11 14:01:18 GMT 2023","Thu May 11 14:01:22 GMT 2023","3659","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 13:58:12 GMT 2023","Thu May 11 13:58:13 GMT 2023","1136","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 13:58:33 GMT 2023","Thu May 11 13:58:34 GMT 2023","934","hw.code","test_cart","TestCart","","","test_favorites_button",""
"passed","Thu May 11 14:01:07 GMT 2023","Thu May 11 14:01:18 GMT 2023","10807","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"passed","Thu May 11 14:00:38 GMT 2023","Thu May 11 14:00:44 GMT 2023","6864","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"passed","Thu May 11 14:00:44 GMT 2023","Thu May 11 14:00:48 GMT 2023","3616","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 14:03:27 GMT 2023","Thu May 11 14:03:29 GMT 2023","1811","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str",""
"passed","Thu May 11 14:03:35 GMT 2023","Thu May 11 14:03:37 GMT 2023","1886","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_different_str",""
"passed","Thu May 11 14:03:57 GMT 2023","Thu May 11 14:03:58 GMT 2023","804","hw.code","test_singupPage","TestSignup","","","test_title_sign_up",""
"passed","Thu May 11 14:00:50 GMT 2023","Thu May 11 14:00:53 GMT 2023","2883","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Thu May 11 13:59:36 GMT 2023","Thu May 11 13:59:37 GMT 2023","812","hw.code","test_cart","TestCart","","","test_total_date_delivery",""
"passed","Thu May 11 13:57:21 GMT 2023","Thu May 11 13:57:22 GMT 2023","976","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"passed","Thu May 11 14:02:13 GMT 2023","Thu May 11 14:02:16 GMT 2023","2407","hw.code","test_loginPage","TestLogin","","","test_ok",""
"passed","Thu May 11 14:00:48 GMT 2023","Thu May 11 14:00:50 GMT 2023","1730","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 14:01:07 GMT 2023","Thu May 11 14:01:07 GMT 2023","624","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 14:02:08 GMT 2023","Thu May 11 14:02:09 GMT 2023","1364","hw.code","test_loginPage","TestLogin","","","test_title",""
"passed","Thu May 11 13:59:12 GMT 2023","Thu May 11 13:59:13 GMT 2023","844","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_registration",""
"passed","Thu May 11 13:57:55 GMT 2023","Thu May 11 13:57:57 GMT 2023","2320","hw.code","test_card_popup","TestCardPopup","","","test_select_card",""
"passed","Thu May 11 13:58:02 GMT 2023","Thu May 11 13:58:02 GMT 2023","132","hw.code","test_cart","TestCart","","","test_empty_cart",""
"passed","Thu May 11 13:59:45 GMT 2023","Thu May 11 13:59:46 GMT 2023","792","hw.code","test_cart","TestCart","","","test_href_in_block_total_card",""
"passed","Thu May 11 14:02:09 GMT 2023","Thu May 11 14:02:10 GMT 2023","957","hw.code","test_loginPage","TestLogin","","","test_redirect",""
"passed","Thu May 11 13:57:36 GMT 2023","Thu May 11 13:57:39 GMT 2023","2231","hw.code","test_card_popup","TestCardPopup","","","test_open_card_popup",""
"passed","Thu May 11 14:00:33 GMT 2023","Thu May 11 14:00:38 GMT 2023","4915","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 13:59:57 GMT 2023","Thu May 11 14:00:06 GMT 2023","8613","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 14:01:25 GMT 2023","Thu May 11 14:01:33 GMT 2023","8711","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 14:04:02 GMT 2023","Thu May 11 14:04:04 GMT 2023","1960","hw.code","test_singupPage","TestSignup","","","test_successful_sign_up",""
"passed","Thu May 11 14:04:06 GMT 2023","Thu May 11 14:04:07 GMT 2023","894","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"broken","Thu May 11 14:03:08 GMT 2023","Thu May 11 14:03:21 GMT 2023","12335","hw.code","test_profile","TestProfile","","","test_change_phone_correct_str",""
"passed","Thu May 11 14:01:22 GMT 2023","Thu May 11 14:01:25 GMT 2023","2734","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 14:03:23 GMT 2023","Thu May 11 14:03:25 GMT 2023","1711","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_empty_str",""
"passed","Thu May 11 13:59:39 GMT 2023","Thu May 11 13:59:40 GMT 2023","813","hw.code","test_cart","TestCart","","","test_total_time_delivery",""
"passed","Thu May 11 14:02:23 GMT 2023","Thu May 11 14:02:25 GMT 2023","1566","hw.code","test_profile","TestProfile","","","test_title",""
"passed","Thu May 11 13:58:26 GMT 2023","Thu May 11 13:58:27 GMT 2023","838","hw.code","test_cart","TestCart","","","test_product_name_link",""
"passed","Thu May 11 13:59:22 GMT 2023","Thu May 11 13:59:23 GMT 2023","842","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 14:00:25 GMT 2023","Thu May 11 14:00:26 GMT 2023","1182","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 14:04:20 GMT 2023","Thu May 11 14:04:21 GMT 2023","676","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 14:02:40 GMT 2023","Thu May 11 14:02:43 GMT 2023","2717","hw.code","test_profile","TestProfile","","","test_change_name_not_empty_str",""
"passed","Thu May 11 14:00:53 GMT 2023","Thu May 11 14:00:55 GMT 2023","2216","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 13:59:42 GMT 2023","Thu May 11 13:59:43 GMT 2023","855","hw.code","test_cart","TestCart","","","test_href_in_block_total_date_time_delivery",""
"passed","Thu May 11 13:58:36 GMT 2023","Thu May 11 13:58:37 GMT 2023","994","hw.code","test_cart","TestCart","","","test_delete_product_button",""
"broken","Thu May 11 14:01:51 GMT 2023","Thu May 11 14:01:56 GMT 2023","5115","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"passed","Thu May 11 13:57:25 GMT 2023","Thu May 11 13:57:26 GMT 2023","962","hw.code","test_address_popup","TestAddressPopup","","","test_cancel_button",""
"passed","Thu May 11 14:02:21 GMT 2023","Thu May 11 14:02:21 GMT 2023","36","hw.code","test_profile","TestProfileWithoutAuth","","","test_no_auth_message",""
"passed","Thu May 11 13:58:04 GMT 2023","Thu May 11 13:58:06 GMT 2023","1391","hw.code","test_cart","TestCart","","","test_button_clear_cart",""
"passed","Thu May 11 13:58:19 GMT 2023","Thu May 11 13:58:20 GMT 2023","969","hw.code","test_cart","TestCart","","","test_item_checkbox_inactive",""
"passed","Thu May 11 13:59:29 GMT 2023","Thu May 11 13:59:30 GMT 2023","845","hw.code","test_cart","TestCart","","","test_sum_total_price_and_discount",""
"passed","Thu May 11 14:02:50 GMT 2023","Thu May 11 14:02:51 GMT 2023","1714","hw.code","test_profile","TestProfile","","","test_change_email_empty_str",""
"passed","Thu May 11 14:03:00 GMT 2023","Thu May 11 14:03:02 GMT 2023","1755","hw.code","test_profile","TestProfile","","","test_change_phone_empty_str",""
