"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 03:26:24 GMT 2023","Thu May 11 03:26:36 GMT 2023","11545","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 03:27:43 GMT 2023","Thu May 11 03:27:44 GMT 2023","749","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"passed","Thu May 11 03:25:49 GMT 2023","Thu May 11 03:25:56 GMT 2023","6849","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Thu May 11 03:26:46 GMT 2023","Thu May 11 03:26:55 GMT 2023","9107","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 03:27:44 GMT 2023","Thu May 11 03:27:44 GMT 2023","823","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"broken","Thu May 11 03:27:50 GMT 2023","Thu May 11 03:28:05 GMT 2023","15650","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 03:27:08 GMT 2023","Thu May 11 03:27:11 GMT 2023","3339","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"broken","Thu May 11 03:27:19 GMT 2023","Thu May 11 03:27:24 GMT 2023","5098","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"passed","Thu May 11 03:26:03 GMT 2023","Thu May 11 03:26:08 GMT 2023","4714","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 03:27:37 GMT 2023","Thu May 11 03:27:40 GMT 2023","2185","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 03:26:08 GMT 2023","Thu May 11 03:26:14 GMT 2023","6126","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"failed","Thu May 11 03:27:12 GMT 2023","Thu May 11 03:27:19 GMT 2023","6918","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 03:27:24 GMT 2023","Thu May 11 03:27:32 GMT 2023","8246","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"passed","Thu May 11 03:26:58 GMT 2023","Thu May 11 03:27:06 GMT 2023","8564","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 03:26:36 GMT 2023","Thu May 11 03:26:46 GMT 2023","9686","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"passed","Thu May 11 03:27:11 GMT 2023","Thu May 11 03:27:12 GMT 2023","840","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Thu May 11 03:26:55 GMT 2023","Thu May 11 03:26:58 GMT 2023","2589","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
"passed","Thu May 11 03:27:40 GMT 2023","Thu May 11 03:27:41 GMT 2023","1545","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 03:25:36 GMT 2023","Thu May 11 03:25:44 GMT 2023","7802","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Thu May 11 03:27:06 GMT 2023","Thu May 11 03:27:08 GMT 2023","1290","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Thu May 11 03:27:35 GMT 2023","Thu May 11 03:27:36 GMT 2023","1821","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"broken","Thu May 11 03:27:44 GMT 2023","Thu May 11 03:27:50 GMT 2023","5215","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 03:25:44 GMT 2023","Thu May 11 03:25:49 GMT 2023","5320","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"passed","Thu May 11 03:25:57 GMT 2023","Thu May 11 03:26:03 GMT 2023","5963","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_category_page_change_count",""
"passed","Thu May 11 03:27:41 GMT 2023","Thu May 11 03:27:43 GMT 2023","1702","hw.code","test_view_comment","TestViewComment","","","test_page_title",""
"passed","Thu May 11 03:26:17 GMT 2023","Thu May 11 03:26:19 GMT 2023","1679","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"broken","Thu May 11 03:27:24 GMT 2023","Thu May 11 03:27:24 GMT 2023","12","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 03:27:36 GMT 2023","Thu May 11 03:27:37 GMT 2023","951","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"passed","Thu May 11 03:26:19 GMT 2023","Thu May 11 03:26:22 GMT 2023","2941","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Thu May 11 03:26:36 GMT 2023","Thu May 11 03:26:36 GMT 2023","612","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 03:25:56 GMT 2023","Thu May 11 03:25:57 GMT 2023","1201","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 03:26:14 GMT 2023","Thu May 11 03:26:17 GMT 2023","3045","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 03:25:28 GMT 2023","Thu May 11 03:25:36 GMT 2023","7954","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 03:26:22 GMT 2023","Thu May 11 03:26:24 GMT 2023","2684","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 03:27:32 GMT 2023","Thu May 11 03:27:35 GMT 2023","2457","hw.code","test_login","TestLogin","","","test_login",""
