"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 14:26:01 GMT 2023","Thu May 11 14:26:03 GMT 2023","2267","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 14:21:18 GMT 2023","Thu May 11 14:21:20 GMT 2023","1041","hw.code","test_cart","TestCart","","","test_plus_button",""
"passed","Thu May 11 14:27:18 GMT 2023","Thu May 11 14:27:20 GMT 2023","1892","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_empty_str",""
"passed","Thu May 11 14:22:15 GMT 2023","Thu May 11 14:22:16 GMT 2023","904","hw.code","test_cart","TestCart","","","test_sum_total_price_and_discount",""
"passed","Thu May 11 14:26:38 GMT 2023","Thu May 11 14:26:40 GMT 2023","1851","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 14:26:24 GMT 2023","Thu May 11 14:26:27 GMT 2023","2435","hw.code","test_profile","TestProfile","","","test_change_avatar",""
"passed","Thu May 11 14:22:38 GMT 2023","Thu May 11 14:22:39 GMT 2023","867","hw.code","test_cart","TestCart","","","test_total_unauth_message",""
"passed","Thu May 11 14:20:43 GMT 2023","Thu May 11 14:20:44 GMT 2023","1011","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 14:23:16 GMT 2023","Thu May 11 14:23:25 GMT 2023","9363","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Thu May 11 14:19:37 GMT 2023","Thu May 11 14:19:38 GMT 2023","1431","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"passed","Thu May 11 14:26:15 GMT 2023","Thu May 11 14:26:17 GMT 2023","1721","hw.code","test_profile","TestProfile","","","test_render_with_auth",""
"passed","Thu May 11 14:24:04 GMT 2023","Thu May 11 14:24:17 GMT 2023","13306","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 14:19:57 GMT 2023","Thu May 11 14:20:00 GMT 2023","2919","hw.code","test_card_popup","TestCardPopup","","","test_open_card_popup",""
"failed","Thu May 11 14:26:10 GMT 2023","Thu May 11 14:26:12 GMT 2023","1726","hw.code","test_profile","TestProfile","","","test_title",""
"passed","Thu May 11 14:22:06 GMT 2023","Thu May 11 14:22:07 GMT 2023","939","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 14:22:30 GMT 2023","Thu May 11 14:22:31 GMT 2023","909","hw.code","test_cart","TestCart","","","test_href_in_block_total_date_time_delivery",""
"passed","Thu May 11 14:27:58 GMT 2023","Thu May 11 14:28:01 GMT 2023","2775","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 14:26:31 GMT 2023","Thu May 11 14:26:34 GMT 2023","2974","hw.code","test_profile","TestProfile","","","test_change_name_not_empty_str",""
"passed","Thu May 11 14:20:47 GMT 2023","Thu May 11 14:20:48 GMT 2023","1107","hw.code","test_cart","TestCart","","","test_checkbox_select_all_active",""
"passed","Thu May 11 14:24:18 GMT 2023","Thu May 11 14:24:18 GMT 2023","641","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
