"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 13:53:49 GMT 2023","Thu May 11 13:53:50 GMT 2023","825","hw.code","test_cart","TestCart","","","test_href_in_block_total_card",""
"passed","Thu May 11 13:54:40 GMT 2023","Thu May 11 13:54:41 GMT 2023","1741","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"passed","Thu May 11 13:57:33 GMT 2023","Thu May 11 13:57:35 GMT 2023","1926","hw.code","test_profile","TestProfile","","","test_change_name_empty_str",""
"passed","Thu May 11 13:51:34 GMT 2023","Thu May 11 13:51:38 GMT 2023","3699","hw.code","test_card_popup","TestCardPopup","","","test_select_card",""
"passed","Thu May 11 13:57:52 GMT 2023","Thu May 11 13:57:54 GMT 2023","1912","hw.code","test_profile","TestProfile","","","test_change_phone_incorrect_str",""
"passed","Thu May 11 13:53:42 GMT 2023","Thu May 11 13:53:43 GMT 2023","856","hw.code","test_cart","TestCart","","","test_total_time_delivery",""
"broken","Thu May 11 13:56:36 GMT 2023","Thu May 11 13:56:36 GMT 2023","17","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Thu May 11 13:53:05 GMT 2023","Thu May 11 13:53:06 GMT 2023","896","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_login",""
"passed","Thu May 11 13:53:20 GMT 2023","Thu May 11 13:53:21 GMT 2023","947","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"passed","Thu May 11 13:56:45 GMT 2023","Thu May 11 13:56:48 GMT 2023","3589","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 13:55:11 GMT 2023","Thu May 11 13:55:13 GMT 2023","2040","hw.code","test_catalog","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 13:57:27 GMT 2023","Thu May 11 13:57:30 GMT 2023","3018","hw.code","test_profile","TestProfile","","","test_change_name_not_empty_str",""
"passed","Thu May 11 13:56:15 GMT 2023","Thu May 11 13:56:16 GMT 2023","954","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Thu May 11 13:55:19 GMT 2023","Thu May 11 13:55:33 GMT 2023","13209","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Thu May 11 13:58:35 GMT 2023","Thu May 11 13:58:38 GMT 2023","2685","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_wrong_password",""
"passed","Thu May 11 13:59:10 GMT 2023","Thu May 11 13:59:10 GMT 2023","879","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"passed","Thu May 11 13:54:04 GMT 2023","Thu May 11 13:54:14 GMT 2023","10468","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 13:58:51 GMT 2023","Thu May 11 13:58:54 GMT 2023","2869","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 13:58:47 GMT 2023","Thu May 11 13:58:51 GMT 2023","3140","hw.code","test_promocode","TestPromocode","","","test_error_symbols",""
"passed","Thu May 11 13:57:00 GMT 2023","Thu May 11 13:57:02 GMT 2023","2106","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"passed","Thu May 11 13:53:38 GMT 2023","Thu May 11 13:53:39 GMT 2023","876","hw.code","test_cart","TestCart","","","test_total_date_delivery",""
"passed","Thu May 11 13:58:41 GMT 2023","Thu May 11 13:58:44 GMT 2023","3031","hw.code","test_promocode","TestPromocode","","","test_empty_input",""
"passed","Thu May 11 13:56:50 GMT 2023","Thu May 11 13:56:51 GMT 2023","1105","hw.code","test_loginPage","TestLogin","","","test_redirect",""
"passed","Thu May 11 13:56:48 GMT 2023","Thu May 11 13:56:50 GMT 2023","2030","hw.code","test_loginPage","TestLogin","","","test_title",""
"passed","Thu May 11 13:53:09 GMT 2023","Thu May 11 13:53:09 GMT 2023","918","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth_registration",""
"passed","Thu May 11 13:53:16 GMT 2023","Thu May 11 13:53:17 GMT 2023","895","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_login",""
"passed","Thu May 11 13:55:59 GMT 2023","Thu May 11 13:56:09 GMT 2023","10009","hw.code","test_favourites","TestCategorySelection","","","test_category_category_favourites",""
"passed","Thu May 11 13:55:45 GMT 2023","Thu May 11 13:55:55 GMT 2023","10060","hw.code","test_favourites","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 13:51:00 GMT 2023","Thu May 11 13:51:01 GMT 2023","966","hw.code","test_address_popup","TestAddressPopup","","","test_apply_button",""
"passed","Thu May 11 13:56:16 GMT 2023","Thu May 11 13:56:30 GMT 2023","14462","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Thu May 11 13:53:24 GMT 2023","Thu May 11 13:53:27 GMT 2023","3266","hw.code","test_cart","TestCart","","","test_edit_user_data_button",""
"passed","Thu May 11 13:56:57 GMT 2023","Thu May 11 13:57:00 GMT 2023","2268","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Thu May 11 13:52:57 GMT 2023","Thu May 11 13:52:58 GMT 2023","1009","hw.code","test_cart","TestCart","","","test_select_delivery_time",""
"passed","Thu May 11 13:51:57 GMT 2023","Thu May 11 13:51:58 GMT 2023","1020","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 13:51:04 GMT 2023","Thu May 11 13:51:07 GMT 2023","3151","hw.code","test_address_popup","TestAddressPopup","","","test_select_address",""
"passed","Thu May 11 13:54:41 GMT 2023","Thu May 11 13:54:50 GMT 2023","8802","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_category_page_change_count",""
"passed","Thu May 11 13:52:45 GMT 2023","Thu May 11 13:52:46 GMT 2023","859","hw.code","test_cart","TestCart","","","test_delivery_date",""
"passed","Thu May 11 13:59:08 GMT 2023","Thu May 11 13:59:10 GMT 2023","2082","hw.code","test_view_comment","TestViewComment","","","test_page_title",""
"passed","Thu May 11 13:54:23 GMT 2023","Thu May 11 13:54:31 GMT 2023","7346","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"passed","Thu May 11 13:57:13 GMT 2023","Thu May 11 13:57:14 GMT 2023","1701","hw.code","test_profile","TestProfile","","","test_render_with_auth",""
"passed","Thu May 11 13:50:46 GMT 2023","Thu May 11 13:50:47 GMT 2023","1670","hw.code","test_address_popup","TestAddressPopup","","","test_open_address_popup",""
"passed","Thu May 11 13:53:53 GMT 2023","Thu May 11 13:53:54 GMT 2023","836","hw.code","test_cart","TestCart","","","test_total_unauth_message",""
"passed","Thu May 11 13:59:12 GMT 2023","Thu May 11 13:59:21 GMT 2023","9264","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Thu May 11 13:52:17 GMT 2023","Thu May 11 13:52:18 GMT 2023","878","hw.code","test_cart","TestCart","","","test_product_photo",""
"passed","Thu May 11 13:58:59 GMT 2023","Thu May 11 13:59:05 GMT 2023","5287","hw.code","test_singupPage","TestSignup","","","test_failed_sign_up",""
"passed","Thu May 11 13:56:55 GMT 2023","Thu May 11 13:56:57 GMT 2023","2566","hw.code","test_loginPage","TestLogin","","","test_ok",""
"passed","Thu May 11 13:52:21 GMT 2023","Thu May 11 13:52:22 GMT 2023","997","hw.code","test_cart","TestCart","","","test_favorites_button",""
"passed","Thu May 11 13:55:13 GMT 2023","Thu May 11 13:55:17 GMT 2023","3587","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Thu May 11 13:53:57 GMT 2023","Thu May 11 13:53:58 GMT 2023","919","hw.code","test_cart","TestCart","","","test_total_unauth_message_login_button",""
"passed","Thu May 11 13:55:06 GMT 2023","Thu May 11 13:55:11 GMT 2023","4947","hw.code","test_catalog","TestCategorySelection","","","test_category_search_favourites",""
"passed","Thu May 11 13:51:10 GMT 2023","Thu May 11 13:51:13 GMT 2023","2940","hw.code","test_card_popup","TestCardPopup","","","test_open_card_popup",""
"passed","Thu May 11 13:53:46 GMT 2023","Thu May 11 13:53:47 GMT 2023","888","hw.code","test_cart","TestCart","","","test_href_in_block_total_date_time_delivery",""
"passed","Thu May 11 13:54:31 GMT 2023","Thu May 11 13:54:40 GMT 2023","9123","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Thu May 11 13:52:05 GMT 2023","Thu May 11 13:52:06 GMT 2023","1058","hw.code","test_cart","TestCart","","","test_item_checkbox_inactive",""
"passed","Thu May 11 13:55:17 GMT 2023","Thu May 11 13:55:19 GMT 2023","2550","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"passed","Thu May 11 13:51:45 GMT 2023","Thu May 11 13:51:45 GMT 2023","184","hw.code","test_cart","TestCart","","","test_empty_cart",""
"passed","Thu May 11 13:52:01 GMT 2023","Thu May 11 13:52:02 GMT 2023","1095","hw.code","test_cart","TestCart","","","test_checkbox_select_all_active",""
"passed","Thu May 11 13:51:49 GMT 2023","Thu May 11 13:51:50 GMT 2023","1514","hw.code","test_cart","TestCart","","","test_button_clear_cart",""
"passed","Thu May 11 13:51:16 GMT 2023","Thu May 11 13:51:19 GMT 2023","2983","hw.code","test_card_popup","TestCardPopup","","","test_add_card_button",""
"passed","Thu May 11 13:53:01 GMT 2023","Thu May 11 13:53:02 GMT 2023","880","hw.code","test_cart","TestCart","","","test_block_payment_card_unauth",""
"passed","Thu May 11 13:59:10 GMT 2023","Thu May 11 13:59:12 GMT 2023","1105","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"passed","Thu May 11 13:53:34 GMT 2023","Thu May 11 13:53:35 GMT 2023","854","hw.code","test_cart","TestCart","","","test_count_product",""
"passed","Thu May 11 13:56:11 GMT 2023","Thu May 11 13:56:15 GMT 2023","4095","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"passed","Thu May 11 13:52:25 GMT 2023","Thu May 11 13:52:26 GMT 2023","918","hw.code","test_cart","TestCart","","","test_delete_product_button",""
"passed","Thu May 11 13:52:33 GMT 2023","Thu May 11 13:52:34 GMT 2023","1000","hw.code","test_cart","TestCart","","","test_plus_button",""
"passed","Thu May 11 13:57:22 GMT 2023","Thu May 11 13:57:24 GMT 2023","2441","hw.code","test_profile","TestProfile","","","test_change_avatar",""
"passed","Thu May 11 13:54:57 GMT 2023","Thu May 11 13:55:06 GMT 2023","8757","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"passed","Thu May 11 13:51:22 GMT 2023","Thu May 11 13:51:25 GMT 2023","2995","hw.code","test_card_popup","TestCardPopup","","","test_cancel_button",""
"passed","Thu May 11 13:56:09 GMT 2023","Thu May 11 13:56:11 GMT 2023","2157","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Thu May 11 13:52:37 GMT 2023","Thu May 11 13:52:42 GMT 2023","5310","hw.code","test_cart","TestCart","","","test_add_product_to_favorites",""
"passed","Thu May 11 13:58:19 GMT 2023","Thu May 11 13:58:21 GMT 2023","2078","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str",""
"broken","Thu May 11 13:57:57 GMT 2023","Thu May 11 13:58:10 GMT 2023","12652","hw.code","test_profile","TestProfile","","","test_change_phone_correct_str",""
"passed","Thu May 11 13:53:30 GMT 2023","Thu May 11 13:53:31 GMT 2023","915","hw.code","test_cart","TestCart","","","test_sum_total_price_and_discount",""
"failed","Thu May 11 13:57:08 GMT 2023","Thu May 11 13:57:10 GMT 2023","1721","hw.code","test_profile","TestProfile","","","test_title",""
"passed","Thu May 11 13:58:59 GMT 2023","Thu May 11 13:58:59 GMT 2023","941","hw.code","test_singupPage","TestSignup","","","test_title_sign_up",""
"passed","Thu May 11 13:58:54 GMT 2023","Thu May 11 13:58:56 GMT 2023","2717","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Thu May 11 13:56:30 GMT 2023","Thu May 11 13:56:36 GMT 2023","5125","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"passed","Thu May 11 13:56:51 GMT 2023","Thu May 11 13:56:55 GMT 2023","3302","hw.code","test_loginPage","TestLogin","","","test_fail",""
"passed","Thu May 11 13:51:53 GMT 2023","Thu May 11 13:51:54 GMT 2023","1046","hw.code","test_cart","TestCart","","","test_all_checkbox_active",""
"passed","Thu May 11 13:59:21 GMT 2023","Thu May 11 13:59:22 GMT 2023","1370","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
"passed","Thu May 11 13:51:28 GMT 2023","Thu May 11 13:51:31 GMT 2023","3171","hw.code","test_card_popup","TestCardPopup","","","test_apply_button",""
"passed","Thu May 11 13:58:29 GMT 2023","Thu May 11 13:58:31 GMT 2023","2178","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_different_str",""
"passed","Thu May 11 13:50:57 GMT 2023","Thu May 11 13:50:58 GMT 2023","1011","hw.code","test_address_popup","TestAddressPopup","","","test_cancel_button",""
"passed","Thu May 11 13:57:38 GMT 2023","Thu May 11 13:57:39 GMT 2023","1847","hw.code","test_profile","TestProfile","","","test_change_email_empty_str",""
"passed","Thu May 11 13:51:42 GMT 2023","Thu May 11 13:51:42 GMT 2023","8","hw.code","test_cart","TestCart","","","test_title",""
"passed","Thu May 11 13:57:42 GMT 2023","Thu May 11 13:57:44 GMT 2023","1914","hw.code","test_profile","TestProfile","","","test_change_email_incorrect_str",""
"passed","Thu May 11 13:54:14 GMT 2023","Thu May 11 13:54:23 GMT 2023","8769","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Thu May 11 13:55:33 GMT 2023","Thu May 11 13:55:45 GMT 2023","11443","hw.code","test_favourites","TestCategorySelection","","","test_product_category_favourites",""
"passed","Thu May 11 13:57:05 GMT 2023","Thu May 11 13:57:05 GMT 2023","33","hw.code","test_profile","TestProfileWithoutAuth","","","test_no_auth_message",""
"passed","Thu May 11 13:58:24 GMT 2023","Thu May 11 13:58:26 GMT 2023","2169","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_small_str_2",""
"passed","Thu May 11 13:57:17 GMT 2023","Thu May 11 13:57:19 GMT 2023","1708","hw.code","test_profile","TestProfile","","","test_default_avatar",""
"passed","Thu May 11 13:56:36 GMT 2023","Thu May 11 13:56:45 GMT 2023","9011","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"passed","Thu May 11 13:55:33 GMT 2023","Thu May 11 13:55:33 GMT 2023","630","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 13:52:29 GMT 2023","Thu May 11 13:52:30 GMT 2023","1263","hw.code","test_cart","TestCart","","","test_minus_button",""
"passed","Thu May 11 13:54:01 GMT 2023","Thu May 11 13:54:04 GMT 2023","2826","hw.code","test_cart","TestCart","","","test_button_make_order",""
"passed","Thu May 11 13:52:49 GMT 2023","Thu May 11 13:52:50 GMT 2023","992","hw.code","test_cart","TestCart","","","test_select_delivery_date",""
"passed","Thu May 11 13:52:53 GMT 2023","Thu May 11 13:52:54 GMT 2023","849","hw.code","test_cart","TestCart","","","test_delivery_time",""
"passed","Thu May 11 13:59:05 GMT 2023","Thu May 11 13:59:08 GMT 2023","2743","hw.code","test_singupPage","TestSignup","","","test_successful_sign_up",""
"passed","Thu May 11 13:58:56 GMT 2023","Thu May 11 13:58:59 GMT 2023","2276","hw.code","test_singupPage","TestSignup","","","test_redirect_to_login_sign_up_page",""
"passed","Thu May 11 13:52:09 GMT 2023","Thu May 11 13:52:10 GMT 2023","1120","hw.code","test_cart","TestCart","","","test_item_checkbox_active",""
"passed","Thu May 11 13:54:50 GMT 2023","Thu May 11 13:54:57 GMT 2023","7263","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_favourite_page_change_count",""
"passed","Thu May 11 13:52:13 GMT 2023","Thu May 11 13:52:14 GMT 2023","865","hw.code","test_cart","TestCart","","","test_product_name_link",""
"passed","Thu May 11 13:57:47 GMT 2023","Thu May 11 13:57:49 GMT 2023","2021","hw.code","test_profile","TestProfile","","","test_change_phone_empty_str",""
"passed","Thu May 11 13:50:51 GMT 2023","Thu May 11 13:50:53 GMT 2023","1888","hw.code","test_address_popup","TestAddressPopup","","","test_add_address_button",""
"passed","Thu May 11 13:53:12 GMT 2023","Thu May 11 13:53:13 GMT 2023","852","hw.code","test_cart","TestCart","","","test_block_user_data_unauth",""
"passed","Thu May 11 13:58:13 GMT 2023","Thu May 11 13:58:15 GMT 2023","1931","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_empty_str",""
"passed","Thu May 11 13:55:55 GMT 2023","Thu May 11 13:55:59 GMT 2023","3951","hw.code","test_favourites","TestCategorySelection","","","test_category_favourites_page_favourites",""
