"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 09 12:40:57 GMT 2023","Tue May 09 12:41:00 GMT 2023","2918","hw.code","test_login","TestLogin","","","test_login",""
"passed","Tue May 09 12:41:19 GMT 2023","Tue May 09 12:41:20 GMT 2023","1859","hw.code","test_view_comment","TestViewComment","","","test_page_title",""
"passed","Tue May 09 12:40:49 GMT 2023","Tue May 09 12:40:57 GMT 2023","8571","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"broken","Tue May 09 12:41:11 GMT 2023","Tue May 09 12:41:13 GMT 2023","2292","hw.code","test_product_title","TestProductTitle","","","test_favorites_auth",""
"broken","Tue May 09 12:40:10 GMT 2023","Tue May 09 12:40:14 GMT 2023","3282","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_add_comment_change_count",""
"failed","Tue May 09 12:40:18 GMT 2023","Tue May 09 12:40:23 GMT 2023","4531","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Tue May 09 12:40:49 GMT 2023","Tue May 09 12:40:49 GMT 2023","14","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Tue May 09 12:40:35 GMT 2023","Tue May 09 12:40:36 GMT 2023","1451","hw.code","test_footer","TestFooter","","","test_footerLogo",""
"passed","Tue May 09 12:40:37 GMT 2023","Tue May 09 12:40:38 GMT 2023","888","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"broken","Tue May 09 12:40:06 GMT 2023","Tue May 09 12:40:10 GMT 2023","4106","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_view_comment_change_count",""
"passed","Tue May 09 12:41:20 GMT 2023","Tue May 09 12:41:21 GMT 2023","772","hw.code","test_view_comment","TestViewComment","","","test_check_href_photos",""
"broken","Tue May 09 12:40:28 GMT 2023","Tue May 09 12:40:31 GMT 2023","3550","hw.code","test_create_commet","TestCreateComment","","","test_page_auth",""
"passed","Tue May 09 12:41:14 GMT 2023","Tue May 09 12:41:17 GMT 2023","2927","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"broken","Tue May 09 12:40:31 GMT 2023","Tue May 09 12:40:35 GMT 2023","3180","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Tue May 09 12:40:23 GMT 2023","Tue May 09 12:40:26 GMT 2023","2862","hw.code","test_catalog_selector","TestCategorySelection","","","test_header_category_select",""
"passed","Tue May 09 12:41:05 GMT 2023","Tue May 09 12:41:11 GMT 2023","6088","hw.code","test_product_title","TestProductTitle","","","test_favorites_unauth",""
"passed","Tue May 09 12:41:17 GMT 2023","Tue May 09 12:41:19 GMT 2023","1619","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Tue May 09 12:39:54 GMT 2023","Tue May 09 12:40:06 GMT 2023","11789","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Tue May 09 12:41:21 GMT 2023","Tue May 09 12:41:22 GMT 2023","784","hw.code","test_view_comment","TestViewComment","","","test_check_if_photo_broken",""
"passed","Tue May 09 12:41:13 GMT 2023","Tue May 09 12:41:14 GMT 2023","647","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"failed","Tue May 09 12:40:14 GMT 2023","Tue May 09 12:40:18 GMT 2023","4754","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_home_page_change_count",""
"passed","Tue May 09 12:41:00 GMT 2023","Tue May 09 12:41:05 GMT 2023","4817","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
"passed","Tue May 09 12:40:26 GMT 2023","Tue May 09 12:40:28 GMT 2023","2162","hw.code","test_catalog_selector","TestCategorySelection","","","test_home_category_select",""
"broken","Tue May 09 12:40:46 GMT 2023","Tue May 09 12:40:49 GMT 2023","3065","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"failed","Tue May 09 12:40:38 GMT 2023","Tue May 09 12:40:46 GMT 2023","7156","hw.code","test_header","TestHeader","","","test_searchTest",""
"broken","Tue May 09 12:40:36 GMT 2023","Tue May 09 12:40:37 GMT 2023","1400","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"broken","Tue May 09 12:41:22 GMT 2023","Tue May 09 12:41:24 GMT 2023","2071","hw.code","test_view_comment","TestViewComment","","","test_auth_add_comment_button",""
"passed","Tue May 09 12:41:24 GMT 2023","Tue May 09 12:41:25 GMT 2023","673","hw.code","test_view_comment","TestViewComment","","","test_unauth_add_comment_button",""
