"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 08 18:26:25 GMT 2023","Mon May 08 18:26:31 GMT 2023","5965","hw.code","test_product_title","TestProductTitle","","","test_favorites_unauth",""
"broken","Mon May 08 18:25:55 GMT 2023","Mon May 08 18:26:05 GMT 2023","10175","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_title_link",""
"broken","Mon May 08 18:25:40 GMT 2023","Mon May 08 18:25:41 GMT 2023","1296","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Mon May 08 18:26:21 GMT 2023","Mon May 08 18:26:24 GMT 2023","2408","hw.code","test_login","TestLogin","","","test_login",""
"broken","Mon May 08 18:26:31 GMT 2023","Mon May 08 18:26:33 GMT 2023","2131","hw.code","test_product_title","TestProductTitle","","","test_favorites_auth",""
"broken","Mon May 08 18:26:05 GMT 2023","Mon May 08 18:26:15 GMT 2023","10168","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_photo_broken",""
"passed","Mon May 08 18:26:33 GMT 2023","Mon May 08 18:26:34 GMT 2023","1172","hw.code","test_product_title","TestProductTitle","","","test_is_photo_broken",""
"passed","Mon May 08 18:25:45 GMT 2023","Mon May 08 18:25:46 GMT 2023","958","hw.code","test_header","TestHeader","","","test_rightHeaderButtons",""
"passed","Mon May 08 18:26:15 GMT 2023","Mon May 08 18:26:21 GMT 2023","6132","hw.code","test_horizontal_catalog_product_page","TestHorizontalScroll","","","test_scroll_buttons",""
"passed","Mon May 08 18:25:53 GMT 2023","Mon May 08 18:25:55 GMT 2023","1459","hw.code","test_header","TestHeader","","","test_categorySelect",""
"passed","Mon May 08 18:26:37 GMT 2023","Mon May 08 18:26:38 GMT 2023","1567","hw.code","test_rating","TestChangeItemCountInCart","","","test_recommendation_change_count",""
"broken","Mon May 08 18:25:35 GMT 2023","Mon May 08 18:25:40 GMT 2023","5059","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Mon May 08 18:25:41 GMT 2023","Mon May 08 18:25:45 GMT 2023","4497","hw.code","test_header","TestHeader","","","test_header_profile_button",""
"passed","Mon May 08 18:26:34 GMT 2023","Mon May 08 18:26:37 GMT 2023","2116","hw.code","test_rating","TestChangeItemCountInCart","","","test_product_change_count",""
"failed","Mon May 08 18:25:46 GMT 2023","Mon May 08 18:25:53 GMT 2023","6916","hw.code","test_header","TestHeader","","","test_searchTest",""
"passed","Mon May 08 18:26:24 GMT 2023","Mon May 08 18:26:25 GMT 2023","1496","hw.code","test_product_title","TestProductTitle","","","test_product_title",""
