"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 14:34:47 GMT 2023","Thu May 11 14:34:48 GMT 2023","1166","hw.code","test_address_popup","TestAddressPopup","","","test_open_address_popup",""
"failed","Thu May 11 14:38:08 GMT 2023","Thu May 11 14:38:09 GMT 2023","1535","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_search_page_change_count",""
"broken","Thu May 11 14:46:14 GMT 2023","Thu May 11 14:46:25 GMT 2023","10613","hw.code","test_profile","TestProfile","","","test_address_card_incorrect_params_house",""
"passed","Thu May 11 14:46:57 GMT 2023","Thu May 11 14:46:59 GMT 2023","1877","hw.code","test_singupPage","TestSignup","","","test_successful_sign_up",""
"passed","Thu May 11 14:39:43 GMT 2023","Thu May 11 14:39:51 GMT 2023","8326","hw.code","test_orders","TestOrders","","","test_button_deny_order",""
"passed","Thu May 11 14:46:52 GMT 2023","Thu May 11 14:46:53 GMT 2023","779","hw.code","test_singupPage","TestSignup","","","test_title_sign_up",""
"passed","Thu May 11 14:39:28 GMT 2023","Thu May 11 14:39:31 GMT 2023","3215","hw.code","test_login","TestLogin","","","test_login",""
"passed","Thu May 11 14:35:29 GMT 2023","Thu May 11 14:35:30 GMT 2023","27","hw.code","test_cart","TestCart","","","test_title",""
"passed","Thu May 11 14:35:34 GMT 2023","Thu May 11 14:35:36 GMT 2023","1412","hw.code","test_cart","TestCart","","","test_button_clear_cart",""
"passed","Thu May 11 14:35:41 GMT 2023","Thu May 11 14:35:43 GMT 2023","1150","hw.code","test_cart","TestCart","","","test_checkbox_select_all_inactive",""
"passed","Thu May 11 14:36:14 GMT 2023","Thu May 11 14:36:18 GMT 2023","4014","hw.code","test_cart","TestCart","","","test_add_product_to_favorites",""
"passed","Thu May 11 14:39:31 GMT 2023","Thu May 11 14:39:32 GMT 2023","1378","hw.code","test_loginPage","TestLogin","","","test_title",""
"broken","Thu May 11 14:45:09 GMT 2023","Thu May 11 14:45:20 GMT 2023","10637","hw.code","test_profile","TestProfile","","","test_payment_card_incorrect_params_cvc",""
"passed","Thu May 11 14:36:11 GMT 2023","Thu May 11 14:36:12 GMT 2023","866","hw.code","test_cart","TestCart","","","test_plus_button",""
"passed","Thu May 11 14:37:20 GMT 2023","Thu May 11 14:37:23 GMT 2023","2118","hw.code","test_cart","TestCart","","","test_button_make_order",""
"broken","Thu May 11 14:40:51 GMT 2023","Thu May 11 14:41:01 GMT 2023","10611","hw.code","test_profile","TestProfile","","","test_change_avatar_with_refresh",""
"broken","Thu May 11 14:43:26 GMT 2023","Thu May 11 14:43:36 GMT 2023","10606","hw.code","test_profile","TestProfile","","","test_change_password_incorrect_different_str",""
"passed","Thu May 11 14:38:29 GMT 2023","Thu May 11 14:38:30 GMT 2023","602","hw.code","test_create_commet","TestCreateComment","","","test_unauth",""
"passed","Thu May 11 14:37:23 GMT 2023","Thu May 11 14:37:30 GMT 2023","7526","hw.code","test_cart_count","TestChangeItemCountInCart","","","test_product_change_count",""
"passed","Thu May 11 14:36:49 GMT 2023","Thu May 11 14:36:49 GMT 2023","810","hw.code","test_cart","TestCart","","","test_block_user_data_unauth_registration",""
"broken","Thu May 11 14:40:38 GMT 2023","Thu May 11 14:40:48 GMT 2023","10609","hw.code","test_profile","TestProfile","","","test_change_avatar",""
"passed","Thu May 11 14:39:57 GMT 2023","Thu May 11 14:39:57 GMT 2023","33","hw.code","test_profile","TestProfileWithoutAuth","","","test_no_auth_message",""
